crime,범죄,중등,0
criminal,죄의,중등,0
crisis,위기,중등,0
crisp,파삭파삭한,중등,0
critic,비평가,중등,0
criticism,비평,중등,0
criticize,비평하다,중등,0
crop,수확,중등,0
crucial,결정적인,중등,0
cruel,잔인한,중등,0
cruise,순항하다,중등,0
crush,눌러 부수다,중등,0
crystal,수정,중등,0
cultivate,경작하다,중등,0
cupboard,찬장,중등,0
cure,치료,중등,0
curl,곱슬머리 머리털을 지지다,중등,0
current,유행의,중등,0
curry,카레요리 카레로 맛을 내다,중등,0
curve,곡선,중등,0
custom,습관,중등,0
dairy,낙농장,중등,0
dam,댐,중등,0
damage,손해,중등,0
damp,축축한 습기 적시다,중등,0
dare,au감히 -하다,중등,0
darling,귀여운,중등,0
dash,돌진,중등,0
database,데이터베이스,중등,0
dawn,새벽 날이 새다,중등,0
deal,양,중등,0
debate,토론 토론하다,중등,0
debt,빚,중등,0
decade,10년간,중등,0
decay,쇠퇴하다,중등,0
decision,결정,중등,0
deck,갑판,중등,0
declare,선언하다,중등,0
decline,기울다,중등,0
decorate,장식하다,중등,0
decrease,감소하다,중등,0
defeat,패배,중등,0
defend,방어하다,중등,0
defendant,피고 피고의,중등,0
defense,방어,중등,0
define,정의하다,중등,0
definite,일정한,중등,0
degree,도,중등,0
delay,늦추다,중등,0
delete,삭제하다,중등,0
delicate,미묘한,중등,0
delight,즐겁게하다 즐거워하다,중등,0
deliver,인도하다,중등,0
demand,요구하다,중등,0
democracy,민주주의,중등,0
democrat,민주주의자,중등,0
demon,악마,중등,0
demonstrate,증명하다,중등,0
dense,짙은,중등,0
deny,부정하다,중등,0
department,부,중등,0
departure,출발,중등,0
depend,좌우되다,중등,0
dependence,종속,중등,0
depress,억압하다,중등,0
derive,이끌어 내다,중등,0
descend,내려오다,중등,0
describe,기술하다,중등,0
description,서술,중등,0
desert,버리다,중등,0
deserve, -할 만하다,중등,0
desire,바라다,중등,0
despair,절망하다,중등,0
desperate,절망적인,중등,0
despite,-에도 불구하고 모욕,중등,0
destination,목적지,중등,0
destiny,운명,중등,0
destroy,파괴하다,중등,0
destruction,파괴,중등,0
detach,분리하다,중등,0
detail,상설,중등,0
detect,간파하다,중등,0
determine,결정하다,중등,0
develop,발달하다,중등,0
device,고안,중등,0
devil,악마,중등,0
devise,고안하다,중등,0
devote,바치다,중등,0
dictionary,사전,중등,0
dig,파다,중등,0
diminish,감소하다,중등,0
dip,담그다,중등,0
diplomat,외교관,중등,0
direct,지도하다,중등,0
disabled,불구가 된,중등,0
disadvantage,불리,중등,0
disagree,일치하지 않다,중등,0
disappear,안보이게 되다,중등,0
disappoint,실망시키다,중등,0
disaster,천재,중등,0
discipline,훈련,중등,0
disclose,나타내다,중등,0
discount,할인,중등,0
discover,발견하다,중등,0
disease,병,중등,0
disgust,불쾌하게 하다,중등,0
dismiss,떠나게 하다,중등,0
disorder,난잡,중등,0
display,보이다,중등,0
dispose,배열하다,중등,0
distant,떨어진,중등,0
distract,전환시키다,중등,0
distribute,분배하다,중등,0
district,지구,중등,0
disturb,교란하다,중등,0
dive,뛰어들다,중등,0
diverse,다양한,중등,0
divorce,이혼,중등,0
document,서류,중등,0
domain,영토,중등,0
domestic,가정의,중등,0
donate,증여하다,중등,0
dot,점,중등,0
doubt,의심,중등,0
dozen,1다스,중등,0
drag,끌다,중등,0
drawer,제도사,중등,0
drown,물에빠뜨리다,중등,0
drug,약제,중등,0
due,지급기일이 된,중등,0
dull,둔한,중등,0
dump,내버리다,중등,0
dust,먼지,중등,0
duty,의무,중등,0
dwell,거주하다,중등,0
dynamic,동적인,중등,0
each,각각의,중등,0
eager,열심인,중등,0
earn,일하여 벌다,중등,0
ease,안락,중등,0
economy,절약,중등,0
edge,끝머리,중등,0
edit,편집하다,중등,0
educate,교육하다,중등,0
effect,결과,중등,0
effective,효과적인,중등,0
efficient,능률적인,중등,0
effort,노력,중등,0
either,어느 하나의,중등,0
elect,선거하다,중등,0
electric,전기의,중등,0
electronic,전자(학)의,중등,0
elegant,우아한,중등,0
element,요소,중등,0
eliminate,제거하다,중등,0
else,그 밖에,중등,0
embarrass,난처하게 하다,중등,0
embassy,대사관,중등,0
emerge,나오다,중등,0
emergency,비상사태,중등,0
emotion,감정,중등,0
emphasis,강조,중등,0
empire,제국,중등,0
employ,고용하다,중등,0
empty,빈,중등,0
enclose,에워싸다,중등,0
encounter,조우,중등,0
encourage,용기를 돋우다,중등,0
endure,견디다,중등,0
enemy,적,중등,0
engage,약속하다,중등,0
enhance,향상하다,중등,0
enormous,거대한,중등,0
ensure,-을 책임지다,중등,0
enterprise,기획,중등,0
entertain,즐겁게 하다,중등,0
enthusiastic,열심인,중등,0
entire,전체의,중등,0
entry,들어감,중등,0
envelope,봉투,중등,0
environment,환경,중등,0
envy,질투,중등,0
episode,삽화,중등,0
equal,같은,중등,0
equipment,장비,중등,0
era,시대,중등,0
escape,도망하다,중등,0
escort,호위하다,중등,0
especially,특히,중등,0
essential,본질적인,중등,0
establish,확립하다,중등,0
estimate,어림잡다,중등,0
etc,등등,중등,0
evaluate,평가하다,중등,0
eve,저녁/ 밤,중등,0
even,-조차,중등,0
eventually,결국,중등,0
ever,이전에,중등,0
evident,명백한,중등,0
evil,사악한,중등,0
evolution,진화,중등,0
evolve,진화하다,중등,0
exact,정확한,중등,0
exaggerate,과장하다,중등,0
examine,시험하다,중등,0
exceed,넘다,중등,0
excellent,우수한,중등,0
except,-을 제외하고는 제외하다,중등,0
excess,초과,중등,0
exchange,교환하다,중등,0
excite,흥분시키다,중등,0
exclude,배척하다,중등,0
excuse,변명,중등,0
exhaust,다 써버리다,중등,0
exhibit,보이다,중등,0
exist,존재하다,중등,0
exotic,외국의,중등,0
expand,펴다,중등,0
expect,기대하다,중등,0
expense,지출,중등,0
expensive,비용이 드는,중등,0
experience,경험,중등,0
experiment,실험,중등,0
expert,숙련가,중등,0
explain,설명하다,중등,0
explode,폭발시키다,중등,0
explore,탐험하다,중등,0
export,수출하다 수출,중등,0
expose,쐬다/ 드러내다/ 맞히다,중등,0
express,발표하다,중등,0
extend,뻗다,중등,0
extent,넓이,중등,0
external,외부의,중등,0
extinct,꺼진,중등,0
extra,가외의,중등,0
extreme,극단의,중등,0
eyebrow,눈썹,중등,0
fabric,천,중등,0
facility,쉬움,중등,0
factor,요소,중등,0
fade,바래다,중등,0
faint,기절하다,중등,0
fair,공평한,중등,0
faith,신용,중등,0
false,거짓,중등,0
fame,명성,중등,0
familiar,친한,중등,0
fancy,공상,중등,0
fare,요금,중등,0
fascinate,황홀케 하다,중등,0
fasten,단단히 고정시키다,중등,0
fate,숙명,중등,0
fault,결점,중등,0
favor,호의,중등,0
fear,두려움,중등,0
feature,얼굴의 생김새,중등,0
fee,요금,중등,0
feed,음식(먹이)을 주다,중등,0
fellow,동무,중등,0
female,여성,중등,0
ferry,나루터,중등,0
few,소수의,중등,0
fiber,섬유,중등,0
fierce,흉포한,중등,0
figure,모습,중등,0
filter,여과기 여과하다,중등,0
final,최후의,중등,0
finance,재정,중등,0
finite,한정되어 있는,중등,0
firm,굳은,중등,0
fist,주먹,중등,0
fit,맞는,중등,0
flame,불꽃,중등,0
flash,번쩍임,중등,0
flat,편평한,중등,0
flavor,(독특한)맛,중등,0
flaw,금,중등,0
flesh,살,중등,0
flexible,구부리기 쉬운,중등,0
flight,날기,중등,0
float,뜨다,중등,0
flock,무리,중등,0
flood,홍수,중등,0
flourish,번창하다,중등,0
flow,흐르다,중등,0
fold,주름,중등,0
folk,사람들,중등,0
follow,쫓다,중등,0
forbid,금하다,중등,0
force,힘,중등,0
forecast,예상,중등,0
forehead,이마,중등,0
foreign,외국의,중등,0
forgive,용서하다,중등,0
formal,형식상의,중등,0
format,(서적의)체제,중등,0
formation,형성,중등,0
former,이전의,중등,0
forth,앞으로,중등,0
fortunate,운좋은,중등,0
fortune,운,중등,0
forum,공개토론회,중등,0
forward,앞쪽에,중등,0
foundation,기초,중등,0
fountain,샘,중등,0
frame,구조,중등,0
framework,뼈대,중등,0
frankly,솔직히,중등,0
freeze,얼다,중등,0
frequent,빈번한,중등,0
fright,(갑자기 엄습하는)공포,중등,0
frown,눈살을 찌푸리다,중등,0
frustrate,(계획 등을)좌절시키다,중등,0
fuel,연료,중등,0
fulfil,이행하다,중등,0
function,기능,중등,0
fund,기금,중등,0
fundamental,기초(기준)의,중등,0
funeral,장사,중등,0
fur,모피,중등,0
furniture,가구,중등,0
furthermore,더우기,중등,0
gain,얻다,중등,0
gamble,도박하다 도박 도박해서 잃다,중등,0
gang,한 떼,중등,0
gap,갈라진 틈,중등,0
garage,차고,중등,0
gather,그러모으다,중등,0
gear,톱니바퀴,중등,0
gender,성,중등,0
gene,유전(인)자,중등,0
general,일반적인,중등,0
generation,일대,중등,0
generous,광대한,중등,0
genius,천재,중등,0
genre,유형,중등,0
gentle,온화한,중등,0
genuine,진짜의,중등,0
geography,지리,중등,0
geology,지질학,중등,0
glance,흘긋 봄,중등,0
global,공모양의,중등,0
glory,영광,중등,0
glow,타다,중등,0
goat,염소,중등,0
goods,상품,중등,0
gorgeous,호화로운,중등,0
govern,다스리다,중등,0
grab,붙잡다(=snatch),중등,0
grace,은총,중등,0
grade,등급,중등,0
gradual,점차적인,중등,0
graduate,학위를 수여하다,중등,0
grain,곡물,중등,0
grand,위대한,중등,0
grant,받아들이다,중등,0
graphic,그려 놓은 듯한,중등,0
grateful,고맙게 생각하는,중등,0
grave,무덤,중등,0
greed,탐욕,중등,0
greet,인사하다,중등,0
grief,심한 슬픔(deep sorrow),중등,0
grip,잡기,중등,0
grocery,식품잡화류,중등,0
guarantee,보증하다,중등,0
guest,손님,중등,0
guideline,지침,중등,0
guilty,죄지은,중등,0
gun,총,중등,0
gymnasium,실내체조장,중등,0
half,반,중등,0
hall,회관,중등,0
hammer,망치,중등,0
handicap,불리한 조건,중등,0
handle,손잡이,중등,0
happen,(사건 등이)일어나다,중등,0
harbor,항구,중등,0
hardly,거의 -아니다,중등,0
harm,해,중등,0
harsh,거친,중등,0
harvest,수확,중등,0
haste,급함,중등,0
hazard,위험,중등,0
heal,고치다,중등,0
health,건강,중등,0
hear,듣다,중등,0
heel,발뒤꿈치,중등,0
height,높이,중등,0
hell,지옥,중등,0
hesitate,주저하다,중등,0
hide,감추다,중등,0
highway,대도,중등,0
hip,엉덩이,중등,0
hire,고용하다,중등,0
hole,구멍,중등,0
holy,신성한,중등,0
honor,명예,중등,0
horizon,지평선,중등,0
horror,공포,중등,0
host,주인/ 집주인 노릇/ 호스트,중등,0
household,가족,중등,0
hug,꼭 껴안다,중등,0
huge,거대한,중등,0
hurt,상처내다,중등,0
hut,오두막,중등,0
ideal,이상,중등,0
identical,아주 동일한,중등,0
identify,동일시하다,중등,0
ignore,무시하다,중등,0
ill,병든,중등,0
illustrate,설명하다,중등,0
imagine,상상하다,중등,0
imitate,흉내내다,중등,0
immediate,직접의,중등,0
immune,면역성의,중등,0
impact,충격,중등,0
imperial,제국의,중등,0
import,수입하다,중등,0
impress,인상지우다,중등,0
improve,개선하다,중등,0
incentive,자극적인,중등,0
incident,사건,중등,0
include,포함하다,중등,0
income,수입,중등,0
increase,늘다,중등,0
incredible,믿을 수 없는,중등,0
indeed,참으로,중등,0
independent,독립한,중등,0
indicate,지적하다,중등,0
individual,개인,중등,0
industry,공업,중등,0
infant,유아,중등,0
influence,영향력,중등,0
inform,알리다,중등,0
informal,비공식의,중등,0
ingredient,성분,중등,0
inhabit,살다,중등,0
initial,처음의,중등,0
initiate,시작하다,중등,0
inject,주사하다,중등,0
injure,해치다,중등,0
inn,여인숙,중등,0
innocent,무구한,중등,0
innovate,새롭게 하다,중등,0
input,투입,중등,0
insect,곤충,중등,0
insert,끼워넣다,중등,0
insight,통찰(력),중등,0
insist,주장하다,중등,0
inspect,검사하다,중등,0
inspire,영감을 주다,중등,0
install,설치하다,중등,0
instance,실례,중등,0
instant,즉시의,중등,0
instead,그 대신에,중등,0
instinct,본능,중등,0
institute,만들다,중등,0
instruct,가르치다,중등,0
instrument,기구,중등,0
insult,모욕하다,중등,0
insure,보증하다,중등,0
intellectual,지적인,중등,0
intelligent,지적인,중등,0
intend,-할 작정이다,중등,0
intense,강렬한,중등,0
intent,의향,중등,0
interact,서로 작용하다,중등,0
interest,흥미,중등,0
interfere,간섭하다,중등,0
intermediate,중간의 중간물,중등,0
internal,내부의,중등,0
international,국제적인,중등,0
interpret,해석하다,중등,0
interrupt,훼방놓다,중등,0
interval,간격,중등,0
intimate,친밀한,중등,0
invade,침입하다,중등,0
invent,발명하다,중등,0
invest,투자하다,중등,0
investigate,조사하다,중등,0
involve,말아넣다,중등,0
iron,쇠,중등,0
irony,반어,중등,0
irritate,노하게 하다,중등,0
island,섬,중등,0
isolate,고립시키다,중등,0
item,조항,중등,0
jail,교도소,중등,0
jar,(아가리가 넓은)항아리,중등,0
jaw,턱,중등,0
jet,(가스등의)분출,중등,0
jog,살짝 밀다 덜커덕 움직이다 고르지 않음,중등,0
joint,이음매,중등,0
joke,농담,중등,0
journal,일간신문,중등,0
journey,여행,중등,0
judge,재판관,중등,0
junior,손아래사람,중등,0
jury,배심,중등,0
justice,정의,중등,0
justify,옳다고 하다,중등,0
kit,연장통,중등,0
knee,무릎,중등,0
knight,(중세의)기사,중등,0
knock,치다,중등,0
label,라벨,중등,0
labor,노동,중등,0
laboratory,실험실,중등,0
lack,결핍,중등,0
ladder,사닥다리,중등,0
lamb,어린 양,중등,0
lamp,등,중등,0
landscape,풍경,중등,0
lane,좁은길,중등,0
language,언어,중등,0
lap,무릎,중등,0
latter,뒤쪽의,중등,0
laugh,(소리내어)웃다,중등,0
launch,진수시키다,중등,0
laundry,세탁물,중등,0
law,법률,중등,0
lawn,잔디밭,중등,0
lawyer,법률가,중등,0
lay,눕히다,중등,0
layer,층,중등,0
lead,이끌다,중등,0
leak,샘,중등,0
lean,기대다,중등,0
leap,껑충 뛰다,중등,0
leather,무두질한 가죽,중등,0
leave,남기고가다,중등,0
lecture,강의,중등,0
legal,법률상의,중등,0
legend,전설,중등,0
leisure,틈,중등,0
lend,빌리다,중등,0
let,시키다,중등,0
level,수평의,중등,0
liberal,자유주의의,중등,0
liberty,자유,중등,0
license,면허,중등,0
lid,뚜껑,중등,0
lift,끌어올리다,중등,0
likely,있을 법한,중등,0
likewise,같이/ 마찬가지로,중등,0
limit,한계,중등,0
linguistic,말의,중등,0
link,사슬의 고리,중등,0
liquid,액체,중등,0
list,일람표,중등,0
literature,문학,중등,0
load,짐,중등,0
loan,대부,중등,0
local,장소의,중등,0
locate,관청 등을 두다,중등,0
lock,자물쇠,중등,0
log,통나무,중등,0
logic,논리학,중등,0
loose,풀어진,중등,0
lose,잃다,중등,0
loss,잃음,중등,0
lot,제비,중등,0
loud,시끄러운,중등,0
lounge,빈둥거리다,중등,0
loyal,충성스러운,중등,0
luxury,사치,중등,0
machine,기계,중등,0
magazine,잡지,중등,0
magnet,자석,중등,0
main,주요한,중등,0
maintain,계속하다,중등,0
major,큰쪽의,중등,0
majority,대다수,중등,0
male,남성의,중등,0
manage,관리하다,중등,0
manner,방법,중등,0
manufacture,제조하다,중등,0
margin,가장자리,중등,0
marine,바다의,중등,0
mark,표,중등,0
marvel,경이,중등,0
mass,덩어리,중등,0
master,장,중등,0
match,성냥,중등,0
mate,상대,중등,0
material,원료,중등,0
matter,물질,중등,0
mature,익은,중등,0
maximum,최고점,중등,0
maybe,아마,중등,0
mayor,시장,중등,0
meal,식사,중등,0
mean,의미하다,중등,0
meantime,그동안 그 사이에,중등,0
measure,재다,중등,0
mechanic,직공,중등,0
mechanism,(기계)장치,중등,0
mediate,중재하다,중등,0
medical,의학의,중등,0
medicine,약,중등,0
medium,중간,중등,0
melt,녹다,중등,0
mental,마음의,중등,0
mention,말하다,중등,0
merchant,상인,중등,0
merit,장점,중등,0
mess,혼란,중등,0
metal,금속,중등,0
method,방법,중등,0
microphone,확성기,중등,0
microwave,극초단파 전자레인지로 요리하다,중등,0
mild,온후한,중등,0
military,군의,중등,0
mill,멧돌,중등,0
million,백만,중등,0
miner,광산업자,중등,0
mineral,광물,중등,0
minimal,최소(한도)의,중등,0
minimum,최소 한도,중등,0
ministry,장관(목사)의 직(소임),중등,0
minor,작은 편의,중등,0
minute,분,중등,0
miracle,기적,중등,0
missile,미사일,중등,0
mission,사명,중등,0
mistake,틀리다,중등,0
mix,섞다,중등,0
mobile,움직이기 쉬운,중등,0
mode,방법,중등,0
modern,현대의,중등,0
moisture,습기,중등,0
moment,순간,중등,0
monitor,충고자,중등,0
monster,괴물,중등,0
mood,(일시적인)기분,중등,0
moral,도덕의,중등,0
moreover,그 위에,중등,0
motion,운동,중등,0
motive,동기,중등,0
mount,산,중등,0
mud,진흙,중등,0
multiple,복합의,중등,0
multiply,늘리다,중등,0
murder,살인,중등,0
muscle,근육,중등,0
mushroom,버섯,중등,0
myth,신화,중등,0
nail,손톱,중등,0
naked,발가벗은,중등,0
narrate,이야기하다,중등,0
narrow,좁은,중등,0
native,타고난,중등,0
navy,해군(력),중등,0
neat,산뜻한,중등,0
necessary,필요한,중등,0
needle,바늘 바늘로 꿰매다 바느질하다 아슬아슬한,중등,0
negative,부정적인,중등,0
neglect,게을리 하다,중등,0
negotiate,교섭하다,중등,0
neighbor,이웃사람(나라),중등,0
neither,(둘중)어느쪽도 -아니다 -도 아니다,중등,0
nephew,조카,중등,0
nervous,신경의,중등,0
nest,보금자리,중등,0
net,그물,중등,0
network,그물세공,중등,0
neutral,중립의,중등,0
nevertheless,그럼에도 불구하고,중등,0
nightmare,악몽,중등,0
noble,고귀한,중등,0
nobody,아무도 -않다 하찮은 사람,중등,0
nod,끄덕이다,중등,0
noise,소리,중등,0
none,아무도(조금도)-않다 조금도(결코)-않다,중등,0
nonsense,허튼 소리,중등,0
nor,-도 또한-않다,중등,0
normal,표준(의),중등,0
notice,통지/ 통보,중등,0
novel,소설,중등,0
nowadays,오늘날에는/ 요즈음에는,중등,0
nowhere,아무데도 …없다,중등,0
nuclear,핵의/ 핵을 형성하는 원자핵의,중등,0
nut,견과,중등,0
oak,참나무,중등,0
obey,따르다,중등,0
object,사물,중등,0
objective,객관적인,중등,0
observe,관찰하다,중등,0
obtain,얻다,중등,0
obvious,명백한,중등,0
occasion,경우,중등,0
occupation,일직업,중등,0
occupy,차지하다,중등,0
occur,일어나다,중등,0
odd,묘한,중등,0
offend,성나게 하다,중등,0
offer,권하다,중등,0
officer,공무원,중등,0
official,공무원,중등,0
olive,올리브나무,중등,0
once,한번,중등,0
operate,움직이다,중등,0
opinion,의견,중등,0
opportunity,기회,중등,0
oppose,반대하다,중등,0
optimist,낙천가,중등,0
option,선택(권의 자유),중등,0
oral,구두의,중등,0
orchestra,관현악단,중등,0
order,순서,중등,0
ordinary,보통의,중등,0
organ,(생물의)기관,중등,0
organic,유기체의,중등,0
organize,조직하다,중등,0
orient,동양 동양의 동쪽으로 향하게 하다,중등,0
origin,기원,중등,0
other,다른 다른 것 그렇지 않고,중등,0
otherwise,딴 방법으로는,중등,0
ought,au해야만 하다,중등,0
outcome,결과,중등,0
outline,윤곽,중등,0
output,산출,중등,0
outstanding,눈에 띄는,중등,0
overall,포괄(전면)적인 덧옷,중등,0
overcome,이기다,중등,0
overhead,머리위에 머리 위의,중등,0
overlap,겹치다,중등,0
overlook,내려다 보다,중등,0
overnight,전날밤의,중등,0
oversea,해외(로부터)의,중등,0
owe,지불할 의무가 있다,중등,0
own,자기자신의 소유하다,중등,0
pace,한걸음,중등,0
pack,꾸러미,중등,0
packet,다발,중등,0
pad,(및에)덧대는 것,중등,0
pain,고통,중등,0
pair,한쌍,중등,0
pale,창백한,중등,0
palm,손바닥,중등,0
pan,남비 사금 등을 남비로 가려내다,중등,0
panic,돌연한공포,중등,0
paragraph,(문장의)절,중등,0
pardon,용서하다 용서,중등,0
participate,참가하다,중등,0
particular,특수한,중등,0
passage,통행/ 통과,중등,0
passenger,승객,중등,0
passion,정열,중등,0
passport,여권,중등,0
past,과거,중등,0
path,작은 길,중등,0
patient,인내심이 강한 환자,중등,0
pattern,모범,중등,0
pause,중지,중등,0
peak,(뾰족한)끝,중등,0
peel,껍질을 벗기다 벗어지다 껍질,중등,0
peer,동료,중등,0
penalty,벌,중등,0
pepper,고추,중등,0
per,-에 의하여,중등,0
perceive,지각하다,중등,0
perfect,완전한,중등,0
perform,다하다,중등,0
perhaps,아마,중등,0
period,시간,중등,0
permanent,영구의,중등,0
permit,허가하다,중등,0
person,사람,중등,0
personality,개성,중등,0
persuade,설득하다,중등,0
pet,애완동물,중등,0
phenomenon,현상,중등,0
philosophy,철학,중등,0
photograph,사진 촬영하다,중등,0
phrase,구,중등,0
physical,물질의,중등,0
physics,물리학,중등,0
piece,한 조각,중등,0
pile,쌓아 올린 것,중등,0
pill,알약,중등,0
pin,핀 핀으로 꽂다,중등,0
pine,소나무 수척해 지다,중등,0
pioneer,개척자,중등,0
pity,불쌍히 여김,중등,0
plain,분명한,중등,0
planet,행성,중등,0
plant,실물,중등,0
plate,판,중등,0
platform,단,중등,0
pleasant,기분 좋은,중등,0
pleasure,즐거움,중등,0
plenty,많음,중등,0
plot,음모,중등,0
plus,더하기의 -외에,중등,0
poem,시,중등,0
poet,시인,중등,0
poison,독,중등,0
polar,남극의,중등,0
pole,폴란드사람,중등,0
policy,정책,중등,0
polite,공손한,중등,0
politics,정치,중등,0
poll,투표,중등,0
pollute,-을 더럽히다,중등,0
pond,못/ 연못,중등,0
pool,판돈,중등,0
pop,팝,중등,0
popular,민중 의/ 대중의,중등,0
population,인구,중등,0
pork,돼지고기,중등,0
port,항구/ 항만/ 상항,중등,0
portrait,초상,중등,0
pose,자세/ 포즈  마음가짐  꾸민 태도,중등,0
position,위치,중등,0
positive,명확한/ 의문의 여지가 없는/ 부정할 수 없는,중등,0
possess,소유하다,중등,0
possible,가능한,중등,0
post,기둥,중등,0
poster,포스터,중등,0
pot,단지,중등,0
potential,가능한,중등,0
pour,따르다,중등,0
powder,가루,중등,0
practical,실제의,중등,0
practice,연습,중등,0
praise,칭찬,중등,0
pray,빌다,중등,0
precious,비싼,중등,0
precise,정확한,중등,0
predict,예언하다/ 예보하다 예언하다,중등,0
prefer,오히려 …을 좋아하다/,중등,0
pregnant,임신한 충만한,중등,0
prepare,준비하 다/ 마련하다/ 채비를 갖추다,중등,0
prescribe,명령하다/ 지령하다,중등,0
presence,존재/ 현존/ 실재  출석/ 임석/ 참석,중등,0
preserve,보호하다/ 지키다,중등,0
president,대통령 회장,중등,0
press,강제로 모집하다,중등,0
pretend,핑계삼다,중등,0
prevent,막다/ 방해하다,중등,0
previous,앞의/ 이전의,중등,0
prey,먹이,중등,0
price,값/ 가격/ 대가/ 정가,중등,0
pride,자존심,중등,0
priest,성직자,중등,0
primary,첫째의/ 제1위의/ 수위의 기초의/ 초보의,중등,0
prime,수위의/ 최초의/ 원시적인,중등,0
primitive,원시의/ 초기의,중등,0
principal,주요한/ 주된/ 제일의/ 앞장서는,중등,0
principle,원리/ 원칙/ 법칙/ 공리,중등,0
prison,교도소,중등,0
privacy,남의 눈을 피함/ 은거/ 은둔/ 은퇴 생활 사생활,중등,0
private,사적인/ 사사로운/ 개인에 속한,중등,0
probably,아마/ 십중팔구,중등,0
proceed,나아가다/ 가다,중등,0
process,진행/ 작용,중등,0
produce,생산하다/ 산출하다/ 생기게 하다/,중등,0
profession,직업 공언/ 선언/ 고백,중등,0
professor,교수,중등,0
profit,이익/ 이득/ 벌이,중등,0
progress,진행/ 전진/ 진척  진보/ 향상/ 발달/ 발전,중등,0
promise,약속/ 서약/ 계약,중등,0
promote,승진시키다 진행시키다/,중등,0
pronounce,발음하다/ 음독하다,중등,0
proof,증명,중등,0
proper,고유의/ 독특한/ 본연의/  특유한,중등,0
property,재산/ 자산,중등,0
propose,제의하다/ 제출하다 추천하다/ 지명하다,중등,0
prospect,전망/ 조망/ 경치,중등,0
protect,보호하다/ 막다/ 지키다/ 비호하다,중등,0
protein,IG1s,중등,0
protest,단언하다,중등,0
proud,뽐내는/ 자랑하는 자긍하는/ 영광 으로 여기는,중등,0
prove,시험하다/ 실험하다/ 경험하다/ 시험해 보다,중등,0
provide,준비하다/ 미리 …에 대비하다  규정하다,중등,0
province,주/ 성/ 도  범위/ 영역/ 분야,중등,0
psychology,심리학,중등,0
pub,펍,중등,0
public,심리/ 심리 상태,중등,0
publish,발표 하다/ 널리 알리다,중등,0
pull,끌다/ 당기다/ 끌어 당기다/ 잡아 끌다,중등,0
pump,펌프스   댄스용 구두,중등,0
punch,주먹질/ 펀치  힘/ 활기,중등,0
punish,벌하다/ 응징하다/ 처형하다,중등,0
pupil,흔히 국민학교 중학교 학생,중등,0
purchase,사다/ 구입하다,중등,0
pure,순수한  깨끗한/ 순전한/ 결백한,중등,0
purple,자줏빛의  새빨간  제왕의,중등,0
purpose,목적,중등,0
pursue,쫓다/ 추적하다/ 몰다,중등,0
qualify,자격을 부여하다,중등,0
quality,질,중등,0
quantity,양,중등,0
quarter,1,중등,0
quit,(의무/책임을)벗어난 떠나다,중등,0
quite,아주,중등,0
racial,인종(상)의,중등,0
rail,가로장,중등,0
raise,올리다,중등,0
random,닥치는 대로의,중등,0
range,줄,중등,0
rank,열,중등,0
rapid,빠른,중등,0
rare,희귀한,중등,0
rat,쥐,중등,0
rate,율,중등,0
rather,오히려,중등,0
raw,날것의,중등,0
reach,도착하다,중등,0
react,반응을 나타내다,중등,0
real,실재하는,중등,0
realize,깨닫다,중등,0
reason,이성,중등,0
recall,되부르다,중등,0
receipt,수령,중등,0
receive,받다,중등,0
recent,최근의,중등,0
reception,받음,중등,0
recipe,조리법,중등,0
recognize,인정하다,중등,0
recommend,추천하다,중등,0
record,기록하다,중등,0
recover,되찾다,중등,0
recycle,재생 이용하다,중등,0
reduce,줄이다,중등,0
refer,조회시키다,중등,0
reflect,반사하다,중등,0
reform,개정(개혁)하다,중등,0
refrigerator,냉장고,중등,0
refuse,거절하다,중등,0
regard,주목해서 보다,중등,0
region,지방,중등,0
register,기록,중등,0
regret,유감,중등,0
regular,규칙적인,중등,0
reject,거절하다,중등,0
relate,이야기하다,중등,0
relative,친척,중등,0
relax,늦추다,중등,0
release,도와주다,중등,0
relieve,구출하다,중등,0
religion,종교,중등,0
rely,믿다,중등,0
remain,남다,중등,0
remark,깨닫다,중등,0
remedy,치료,중등,0
remind,생각나게 하다,중등,0
remote,먼,중등,0
remove,옮기다,중등,0
rent,지대,중등,0
repair,수선(수정)하다,중등,0
repeat,반복하다,중등,0
replace,되돌려 놓다,중등,0
reply,대답하다,중등,0
report,보고,중등,0
represent,표현(묘사)하다,중등,0
republic,공화국,중등,0
request,부탁하다,중등,0
require,요구하다,중등,0
rescue,구하다,중등,0
research,연구,중등,0
resemble,닮다,중등,0
reserve,따로 두다,중등,0
resist,저항하다,중등,0
resolve,분해하다,중등,0
resort,(자주)가다,중등,0
resource,자원,중등,0
respect,존경하다,중등,0
respond,대답하다,중등,0
responsible,책임을 져야할,중등,0
rest,휴식,중등,0
restore,반환하다,중등,0
result,결과,중등,0
retire,퇴직하다,중등,0
reveal,나타내다,중등,0
review,재조사,중등,0
revise,교정하다,중등,0
revive,소생하다,중등,0
revolution,혁명,중등,0
reward,보수,중등,0
rhythm,율동,중등,0
rice,쌀,중등,0
ride,타다,중등,0
rise,올리다,중등,0
risk,위험 걸다,중등,0
rival,경쟁자 경쟁하는 경쟁하다,중등,0
roast,불에 쬐어 굽다 불고기 구운,중등,0
rob,강탈하다/ 약탈하다/ 빼앗다,중등,0
role,(배우의)역,중등,0
roll,구르다,중등,0
romantic,전기소설적인,중등,0
root,뿌리,중등,0
rope,새끼,중등,0
